"Gene","Instability_Score"
"Ddx46",2.51155989975489
"Lrrn3",2.51127645243565
"Hspa4l",2.51075879992455
"Slc10a3",2.51060298068096
"Slc16a3",2.50933932234394
"Daam1",2.50833032016975
"Yeats2",2.50816285973092
"Pdcd4",2.50814595123901
"Ccdc152",2.50715636338328
"Gipc2",2.50662140926002
"Cflar",2.50579199805569
"LOC128121624",2.50567368790782
"Sla",2.50561642842187
"Mtfr1",2.50547367820572
"Hhex",2.5054069511454
"Kbtbd13",2.50513162325576
"Nek10",2.50446550322816
"Plpp5",2.5041922792285
"LOC128104200",2.50195846417144
"Dtx4",2.50149140885331
"Cyria",2.50110778476905
"Rps3a",2.50089228547432
"Ablim1",2.50014885180933
"Shb",2.49908210414779
"Sema3g",2.4982863819003
"Plxna4",2.49665401053747
"Anks1a",2.49652163380316
"LOC128099609",2.49638927103961
"Nkapl",2.49619252244024
"Rbm27",2.49580544024586
"Zbtb37",2.49534628529818
"Itfg2",2.49368565582671
"Dgkb",2.49358299568232
"Kxd1",2.49332352651115
"Aoc3",2.49266245415967
"Ptbp3",2.49235666381349
"Tmcc3",2.49210428547007
"LOC128102255",2.49195575450489
"LOC128098497",2.49180796603604
"Mtfp1",2.49173796047228
"Tbc1d2",2.4917074095745
"Pcnt",2.49134187701665
"Ndrg4",2.49073560105648
"Tiam2",2.49049400825557
"Satl1",2.49026436492094
"Sgo2",2.49011841469109
"Cstf3",2.4898678729907
"Scoc",2.48979110730348
"Zpr1",2.48919743885932
"LOC128099925",2.48827404337987
"Pdcd10",2.48804474536347
"Rfng",2.48770466643369
"Lekr1",2.48705182579805
"Cbs",2.48649285668473
"Hal",2.48636384907001
"Pabpc4l",2.48631383885997
"Epn2",2.48591397984387
"Thoc7",2.4856180588543
"Ubl3",2.4852184175608
"Slc4a4",2.48475997049663
"Fnbp1",2.48452076428826
"Hnrnph3",2.48296427629875
"Slc25a37",2.4825801617292
"Phc3",2.48243962635614
"LOC128096625",2.4821754973746
"Slc31a1",2.48181102639624
"Rps15a",2.48132845809005
"Tchh",2.48094101531603
"Cdc25b",2.48053341723222
"Nrbf2",2.48041610648706
"Pde7a",2.47985823966664
"Psmd11",2.47907784749776
"Znf133",2.4788182715883
"Sdad1",2.47772379444293
"LOC128108615",2.47721453608649
"Ndufs6",2.47636357985245
"LOC128113156",2.47561154775501
"Prkaca",2.47514087856469
"Lcmt2",2.47424192492078
"Plpp7",2.47348648852649
"Ogdh",2.47149582421053
"Pla2g12a",2.47139742548351
"LOC128096848",2.47089225458371
"Pptc7",2.47024764696299
"Sh2d6",2.47015945209936
"Cavin3",2.470144555003
"LOC128118321",2.46985125649477
"Rev1",2.46868231955693
"Dynlt3",2.46861151204463
"LOC128114054",2.4685400085707
"Rabgap1",2.46787819462352
"Gp2",2.4657081976898
"Adamtsl4",2.46549486853314
"Apln",2.46531667705356
"Asb6",2.46499000892653
"Prx",2.46421034779639
"Rbbp4",2.46275501260077
"Lcn2",2.46229349257527
"Sorbs3",2.46208978845076
"LOC128111239",2.46001336569252
"Nhs",2.4588139996937
"Ddit4",2.45835156279725
"Hcfc1",2.45827007592317
"LOC128103311",2.45735904108437
"LOC128094033",2.45525317393391
"Angpt2",2.45512951223166
"Mthfd1l",2.45431851938108
"Ints2",2.45360784755291
"Prkcg",2.45333439095353
"Mix23",2.45310758239911
"Hhip",2.45220656595557
"Dnlz",2.45197364909574
"Znf518a",2.45094023953798
"Cdk5rap1",2.45059651854659
"Crebl2",2.45036303372451
"Inhba",2.44906829851579
"Pigx",2.44905148807009
"Slc28a1",2.44890692580181
"Kansl3",2.44803213615388
"Gpa33",2.4465686881388
"Rufy2",2.44629813477319
"LOC128120393",2.44614668004559
"Akap7",2.44557335865906
"LOC128099610",2.44544981964781
"Adprs",2.44525821271981
"Psmb10",2.4450822865692
"Fn1",2.44496820349509
"LOC128094787",2.44495481642886
"Tmtc4",2.44452334273843
"Taf13",2.44328540362509
"Mta2",2.44326831759876
"Cdc73",2.44243762592117
"Nup88",2.44203738229552
"Ubxn11",2.44112130331923
"LOC128124673",2.44065222370897
"LOC128106972",2.44029920338574
"Ankrd13b",2.44027651556856
"Ybey",2.4401703172426
"Znf35",2.44008641214351
"Flvcr1",2.4398236777755
"LOC128119781",2.43931760345797
"Cx3cr1",2.43899368327717
"Cops9",2.43791650615164
"Fa2h",2.43779467685118
"Pcbp3",2.4377056455034
"Herpud2",2.43731385628616
"Gcc1",2.43725587695343
"Srebf2",2.43706937081385
"Ahnak",2.43699057334751
"Bora",2.43653782778133
"Asb2",2.43651977293011
"Them6",2.4361676576183
"Chac2",2.43604181998883
"LOC128107037",2.43552325413951
"Adcy4",2.43549705078791
"Noc4l",2.43538172719049
"Pcna",2.43535379134441
"Ncoa2",2.43522380819756
"LOC128106159",2.43504682203085
"Ppil3",2.43416581958008
"LOC128098401",2.43402270497068
"B3gntl1",2.43352451334139
"Tub",2.43336082178769
"CUNH1orf198",2.43272994553998
"LOC128115845",2.43179400632021
"LOC128103256",2.43159591826993
"Cd79a",2.43081202570408
"Ablim3",2.43059457514982
"Tent5a",2.43052545074077
"Mrps27",2.43039656878787
"Prrg4",2.43033922188664
"Rnf144b",2.42986797811286
"Sympk",2.42961629155519
"Ntrk3",2.42937109230049
"Tlr2",2.42792850668009
"LOC128115851",2.42784684693078
"Atp2c1",2.42734329791202
"Smim31",2.42732844537014
"Ltf",2.42701101594454
"Tcerg1l",2.42566290707169
"LOC128120497",2.42473139233327
"Glis3",2.42389328788625
"Tmem8b",2.42387947448368
"Fam162b",2.42374857969148
"Polr2l",2.42359477708071
"LOC128099605",2.42126749727432
"Pltp",2.42071060658447
"Flcn",2.42067321798135
"Atp6v1g2",2.42065713930943
"LOC128099181",2.42012034230396
"Hsd17b4",2.42003634593139
"Pde5a",2.41920902827849
"Arhgdib",2.41882406813659
"Catip",2.41854853789445
"Kdm4c",2.41852030767289
"Znf462",2.4183993926967
"Tenm1",2.41837830535296
"Cisd2",2.41791794203023
"Cmtm6",2.4177493486512
"Brpf3",2.41718788178384
"Mmp23b",2.4164782787412
"Parp1",2.4157586667866
"LOC128117344",2.41457068534621
"Cope",2.41453586348099
"Nfix",2.4134975913227
"LOC128111835",2.41342509026068
"Akap17a",2.41303995137197
"Rabep2",2.4124586588613
"Notch4",2.41240369438656
"Prrc1",2.41238306300042
"Eya2",2.41225832981177
"Rab18",2.41206137948578
"Stat6",2.4114792073399
"LOC128115712",2.4112921147423
"Nap1l5",2.41056658702747
"LOC128096738",2.41022690459413
"Ap1g2",2.4101816493585
"Mettl16",2.40978741634852
"Rpl34",2.40925700303561
"Bdh2",2.40923680935054
"Smim35",2.40907843285925
"Cfap65",2.40840710573315
"LOC128101807",2.40752418341546
"Ensa",2.40730168195266
"Map2k7",2.40715245098626
"Pwwp2a",2.4066654184005
"L3mbtl3",2.40660750728565
"Kalrn",2.40646375684279
"Mctp1",2.40625950486382
"Igsf8",2.40609314953129
"Mrpl45",2.40514710738277
"Cdr2l",2.4049878705455
"Gsap",2.4046432565035
"Nrip1",2.40434896766378
"Bscl2",2.40384193526845
"Kansl1",2.40380331135375
"Nck2",2.40347331542587
"Slc1a1",2.40342133176199
"Mapk13",2.4032781143362
"Ankrd61",2.40189509382929
"Gkap1",2.4012318509933
"LOC128099038",2.40080464576075
"Pam16",2.40074493628634
"Lancl2",2.40059005137066
"Eif4g1",2.40020501118787
"Trmt11",2.40013561971123
"LOC128094431",2.40003373732816
"Jmjd1c",2.39949172935573
"LOC128124853",2.3994039414049
"Ascl3",2.39939192339601
"Efhc1",2.39929363720332
"Pigm",2.39888800083838
"Prrc2c",2.39748960647773
"Znf423",2.39704157299329
"Adora1",2.39694744758259
"Appl2",2.39658069316439
"Jade1",2.39601919906114
"Rfc3",2.39588723559504
"Slc35a1",2.39553001040767
"Alkal1",2.3950852467762
"LOC128111475",2.3945874804277
"Ankrd24",2.39433045898866
"Pacs2",2.39353314503686
"Znf366",2.39349362035875
"Iws1",2.39335049036781
"LOC128099342",2.39312642813898
"Psmd1",2.39292835284194
"Cmtm4",2.39283341466881
"LOC128104314",2.39274994193744
"Aak1",2.39232177901753
"Spring1",2.39114643450635
"Irf6",2.38975289439919
"LOC128110369",2.38918850292573
"Nt5dc2",2.3890320431314
"LOC128099313",2.38799380594524
"Sgo1",2.38731846106036
"Plxnb1",2.38642593096348
"Wwtr1",2.3852548766721
"LOC128104165",2.38517712871915
"Ate1",2.38510072225836
"LOC128124716",2.38474261423249
"LOC128094473",2.38474167377006
"Fut11",2.38440193395252
"LOC128110650",2.38418828378496
"Zcchc18",2.38278934205019
"Syncrip",2.38261257814424
"Hes6",2.38088388328282
"Mettl13",2.38047836115262
"Ppia",2.37929347720042
"Hnrnpa0",2.379238505103
"LOC128094854",2.37911606523282
"Selenot",2.37848456194999
"LOC128099397",2.37819428908378
"Cdk5rap2",2.3778718545399
"LOC128123355",2.37772795934366
"Eva1a",2.3770713573334
"Atg3",2.37574380108176
"Ahcyl2",2.37548296059904
"Rnaseh1",2.37547846350153
"Tmem191c",2.37542040411414
"Thbs1",2.3749318734577
"LOC128116027",2.37190547671729
"Iqgap1",2.37047380537922
"Epop",2.37033548657331
"Mrpl48",2.37029741226714
"Gpr107",2.37024465530148
"Capn1",2.37003794524572
"Gadl1",2.3697608999266
"Mrpl58",2.36853724213941
"Znf414",2.36788515037027
"Slc7a1",2.3673033096907
"LOC128099618",2.3671391712109
"Mfap4",2.3670058395949
"Dnhd1",2.36682367848803
"Znf385a",2.36616816132121
"Itga4",2.36583031899861
"Olfm4",2.36578890895532
"Nkx6-1",2.36576229414027
"Pafah2",2.36458806513057
"LOC128124954",2.36416887888276
"Mrpl4",2.36379102547602
"Ddr2",2.36354003968152
"Pitpna",2.3628735344777
"Bcl11a",2.36262275624195
"Rap2a",2.36220098552558
"Furin",2.36211894589221
"Ubxn10",2.3614796781759
"Lmntd2",2.3606707450149
"Mrpl9",2.35962589327975
"Plcb2",2.35949425050895
"Rab7a",2.35815762119468
"Etfb",2.35795229847814
"Syt15",2.35776359271026
"Fbxo32",2.35773460984087
"LOC128099629",2.35746582452843
"Vsig2",2.35664346229389
"LOC128102332",2.3564240525686
"LOC128097133",2.35520200280313
"Ttc14",2.35474245966641
"Nme1",2.35470264305327
"Trim2",2.35452419168032
"Def6",2.35445765562372
"Myl9",2.35432228691074
"Rundc3b",2.35390395734617
"Scn7a",2.35177993867144
"Haao",2.35098632574182
"LOC128115869",2.35092650334563
"Pdxk",2.35085524190854
"Kansl2",2.34914161107244
"Slc25a14",2.348864292843
"Cfap70",2.34882234492055
"Scfd1",2.34795708573612
"Kiaa1217",2.34717951682168
"Zbtb6",2.34688355094262
"Fasn",2.34652870648145
"Traf6",2.34592547798115
"Rcn2",2.34576929189735
"Mcfd2",2.34527110170805
"Syp",2.34432815097686
"Dimt1",2.34424894925314
"Copz1",2.34406774008197
"Crebrf",2.34288624964489
"Stk24",2.34210156396352
"Brf2",2.34098043095755
"Timm10b",2.34021936729501
"Lax1",2.33989423547882
"Slc35a2",2.33922574474319
"Klhdc4",2.338725648455
"Deup1",2.33820483683018
"Ints5",2.33659603215134
"Baz1b",2.33649396842938
"Dkk3",2.33526260990323
"Rbis",2.3344804391448
"LOC128101358",2.33436878004659
"Arl4d",2.33402496223087
"Zmat5",2.33363696026073
"Rcan3",2.33265579652816
"Ccser1",2.33249814158554
"Pnpla1",2.33235815156579
"Hid1",2.33232120149169
"LOC128114910",2.33219278901562
"LOC128105574",2.33213758815151
"Ppbp",2.33158658111038
"Tmem135",2.33126199036337
"Il18r1",2.33123897467982
"Mtch2",2.33107907862996
"Pdha1",2.33095628431952
"Gpr160",2.33088118553942
"Smc2",2.33084482500151
"Slc38a6",2.3299764318985
"Slc35a5",2.32984847454342
"Spen",2.32836999441059
"Pglyrp1",2.32741268852025
"LOC128094779",2.32657076562407
"Lancl1",2.32654945154725
"Otud4",2.32653295541531
"Cnpy1",2.32641104255271
"Adi1",2.32615508076674
"Trim62",2.32564550422275
"LOC128095852",2.32557080837512
"Tmem120b",2.32533777007187
"Wdfy4",2.32491555919887
"Rwdd2b",2.32475933957529
"Spata17",2.3247070626518
"Nemp1",2.32403876294551
"Aff3",2.32401270063584
"Golph3l",2.32374542791667
"Rph3al",2.3236652874015
"Zc3h10",2.32283652026782
"Trim25",2.32230963485419
"Rae1",2.32020703376853
"Slc44a1",2.31983372376194
"Trappc10",2.31937375885804
"Cops2",2.31900701889363
"LOC128123049",2.31793818117516
"Dysf",2.31755972856256
"Tmem18",2.31624233130195
"Ift46",2.31608702807368
"Mtdh",2.31487694316815
"Otud6b",2.31475819940143
"Plppr4",2.31333283771884
"LOC128122694",2.3132403106289
"C1qbp",2.31299255026146
"Ephb2",2.31280924491769
"Msrb2",2.31208524455671
"Znf76",2.31144317942863
"LOC128101970",2.31111300152183
"LOC128110392",2.31090880556217
"LOC128097052",2.31073113017688
"Rpl10",2.31071011484097
"Vapa",2.3106578085245
"Arhgef1",2.31051821157112
"Hexa",2.31023512980193
"LOC128095791",2.31022011550338
"LOC128117462",2.31004755731228
"Enoph1",2.30985882522329
"Ccnk",2.30981387877085
"LOC128095341",2.30956215658615
"Znf280c",2.30925815795468
"Gtpbp8",2.30913762891039
"Efemp1",2.30807806725273
"LOC128104254",2.30800969850721
"Sulf2",2.30790148765437
"Mcm5",2.3068827876504
"Trak1",2.30680219643837
"LOC128121287",2.30666591807813
"Dhrs7c",2.30588407918702
"Rbm7",2.30546150256763
"Rfx3",2.30491993378239
"Dnajb4",2.30452762770779
"LOC128124890",2.30373241359173
"LOC128101164",2.30371084572257
"LOC128125299",2.30335566904414
"Rcan2",2.30284336416277
"CUNH2orf69",2.30265803576262
"Podnl1",2.30193610636287
"Maob",2.30165030168995
"Paqr3",2.30073226675544
"Pcyt1a",2.30030729532342
"Scamp5",2.30001670766068
"Crem",2.29957783575706
"Kcnrg",2.29929219779912
"Mon1b",2.2987886144407
"LOC128117784",2.29812705035596
"Atp6v0c",2.29797858643235
"Cdh22",2.29789985787346
"Dio3",2.29724408330076
"LOC128115850",2.29698632268441
"Grik3",2.29677798121497
"LOC128096759",2.29649787423017
"LOC128121916",2.2959171219928
"Myom3",2.29526267956993
"Noa1",2.29508482639747
"Gabarapl1",2.29327595514192
"Slc7a5",2.29291015229145
"Znf668",2.29265628399169
"LOC128120203",2.29211281614596
"Tigit",2.29210764140231
"Wt1",2.29189566057147
"Rab11fip1",2.29159180298553
"Siglec10",2.29149309085144
"Pgm5",2.29118914179083
"LOC128122146",2.29092010064226
"Enpep",2.29057084243247
"LOC128111728",2.290567884356
"Idh3g",2.29029555251265
"Hnrnpl",2.28932993466647
"Ly9",2.28923856690191
"Ackr2",2.28908265338815
"Mcat",2.28889192878012
"Polr1g",2.28863738338744
"Zyg11b",2.28801205490267
"LOC128106709",2.28789698146519
"Mrpl12",2.28666960889038
"Gart",2.2865768413336
"Dusp12",2.28646357839556
"Fam98b",2.28618685927184
"Elmo2",2.28605017720568
"Fam168b",2.28600328097034
"LOC128099096",2.28531329147737
"Tubb1",2.28493142066047
"Slc39a1",2.28483799065721
"Dbndd2",2.28429426122184
"Sdcbp2",2.28413360643943
"Il2rb",2.2829926323739
"Chadl",2.28287631026102
"LOC128110375",2.28271736323306
"Taf10",2.28245369539055
"Tf",2.28220558204237
"Phospho1",2.28209599717014
"Dtnb",2.28172974475718
"LOC128122157",2.28143669058546
"Leprot",2.28129846432733
"Rnase4",2.28125999258067
"Lrwd1",2.28118383450877
"Nuak2",2.2811560433123
"LOC128095241",2.2798218108146
"Tbc1d32",2.27946054792918
"Fosl2",2.27815085207302
"Dll4",2.27740047632875
"LOC128117634",2.27709927143364
"S100a1",2.27664378574455
"Arhgef7",2.27646340187673
"Il12rb1",2.2755290879981
"Znf467",2.27515975630383
"Brf1",2.2748449450119
"Tbx5",2.27470573043419
"Hilpda",2.27453376575151
"Pigh",2.27446389362589
"Raf1",2.27427334630457
"Acvr1b",2.27378968372765
"Copb2",2.27355370651946
"Arhgap5",2.27332103660647
"Mrpl49",2.2726337474871
"Cat",2.27235324814884
"LOC128112026",2.27196172487149
"Acad11",2.27115239529182
"Gnb2",2.27076762708302
"Tmem230",2.27055136421334
"Pawr",2.27045639777293
"Pak6",2.27036139589363
"Mrpl33",2.26904040062838
"Cul4a",2.26892335246714
"Atp13a4",2.26849034913558
"Rsf1",2.26837517633588
"Etnk1",2.26819261766246
"Rnf111",2.26794465686896
"Ak2",2.26750972088878
"Dusp5",2.26743061116297
"Slc30a1",2.26648391537327
"Gdpgp1",2.26632511927366
"Brd8",2.26616361471583
"Rab8b",2.26563957451579
"Efcab11",2.26559562479205
"Tal1",2.26539823411964
"LOC128093876",2.26520317382388
"Mrps14",2.26470770419992
"Bbs7",2.26342954347077
"Cited2",2.26338637237018
"Csf1r",2.26317161684182
"Man1a1",2.26293094381296
"Lama3",2.26205988041105
"Nell1",2.2612134229295
"LOC128113212",2.26080241290844
"Pitpnc1",2.2603971999385
"Ppp1r42",2.26026149051765
"Jade2",2.25981997712753
"Filip1",2.25918425683812
"Gfer",2.25916977807241
"C1qb",2.25892491917009
"Ptges3l",2.25876239428704
"Dnaaf10",2.2569618760672
"Srrd",2.25678081674675
"LOC128116838",2.25581952992022
"Sdccag8",2.25536425832504
"Vcp",2.25491299846233
"Phldb3",2.25477178052263
"Prpf4",2.25469273613385
"Taldo1",2.2546260385885
"Bambi",2.25426168553009
"Prune2",2.25370168184774
"Thap7",2.25334841405776
"Dio2",2.25316042287207
"Parp3",2.2531335199391
"LOC128110188",2.253050183427
"Klc2",2.25287247587028
"Pole4",2.25270201832762
"Tnfrsf13c",2.25232228616158
"Pdcd2",2.25134206765455
"Dusp1",2.25100003911419
"Myo1d",2.25087335657167
"LOC128114186",2.25066769476092
"Mid2",2.25024942029334
"LOC128098880",2.2481913809221
"Cilk1",2.24816261780861
"LOC128113647",2.24797556029742
"Rhoc",2.24794135012108
"Iqsec1",2.24682647483962
"LOC128110362",2.24630921114925
"Taf5",2.24620906720184
"LOC128115853",2.2446036014635
"LOC128100017",2.24387860067266
"LOC128109054",2.24372193984436
"Fbxl15",2.24347357609217
"Tarbp1",2.24338707085271
"Usp2",2.24332783052998
"Jrkl",2.2418108672656
"Tmed3",2.24145486051204
"Cav3",2.24125630098914
"LOC128104288",2.24052942877289
"Ptgr1",2.24046009572275
"LOC128114634",2.23962145828751
"Nmnat2",2.2394845467764
"Gtpbp10",2.23893971171182
"LOC128105242",2.23879402142346
"Igf1",2.23752738651636
"Deptor",2.23713306949279
"Aldh16a1",2.23689941293698
"Ankrd28",2.23669103151944
"Rsrc1",2.23631639605005
"Mapre2",2.23550930637152
"LOC128098062",2.23485139441853
"Hmgxb4",2.2342878384688
"Polr1a",2.23361494850884
"LOC128105003",2.23302650165551
"Ddx41",2.23202573358964
"Usp6nl",2.23195777050325
"LOC128104629",2.23192110569739
"Tmem106a",2.23173260152033
"Med18",2.2315675890875
"Shox2",2.23137579515663
"Ptger1",2.22990178985674
"Pik3ca",2.22972311011241
"Coro7",2.22967222400697
"Vcpip1",2.2295564481378
"Gpatch2",2.22954649378314
"CUNH4orf19",2.22937177064395
"LOC128116848",2.22881786452754
"Phf1",2.22866541110491
"Tmem43",2.22793940787646
"Atp6v1c2",2.22727356272702
"Calhm6",2.22707359612809
"LOC128110380",2.22707178650734
"Shld3",2.2267442793505
"LOC128099690",2.22572903046663
"Osgep",2.22557627285086
"Rnf19a",2.22556332034082
"Plp1",2.22542739973745
"Senp6",2.22457544426759
"Rbm20",2.22422833449649
"Znf641",2.22404053721642
"Gsn",2.22397850302708
"Dennd5a",2.22348348061092
"Cntrob",2.22278364050878
"LOC128097547",2.22267707748543
"CUNH19orf47",2.22245543440218
"Osbpl11",2.22218974006105
"Crppa",2.22074898635281
"Golgb1",2.22061963519006
"Aatf",2.21937503981733
"Txnip",2.2192896653326
"Cdh1",2.21899351547954
"Ghitm",2.2182533120526
"LOC128098693",2.21768505052389
"Ccdc150",2.21695662741793
"Taf4",2.21670735671074
"Samd4b",2.21657364839157
"Rab8a",2.21634518977843
"Trim9",2.21633371851604
"Iars1",2.21606360246097
"Sema4d",2.21578615575337
"Pcbp1",2.21547672870805
"Dync1li2",2.21534016706391
"Sh3yl1",2.21513978333344
"LOC128109495",2.2146856805408
"LOC128106190",2.21444072313594
"CUNH1orf216",2.21389337249488
"Galnt1",2.21376980392257
"Ndufs4",2.21260680401252
"Polr2j",2.21252822858595
"LOC128119854",2.21222989373014
"LOC128110705",2.21211062135922
"LOC128110464",2.21171307524936
"Shld1",2.21143374751207
"Gstm3",2.21096577542298
"Mettl27",2.21054141011762
"LOC128110627",2.2103422437765
"Xndc1n",2.21009618135306
"Fnbp1l",2.20927982623974
"Hsd17b7",2.20820206192232
"Atp6v1b2",2.20696741547516
"Cpb2",2.20687031444843
"Lin52",2.20640145704921
"Crls1",2.20639306305066
"Abce1",2.20617561963761
"Foxo4",2.20529839276005
"Sdc3",2.20522272679851
"LOC128120252",2.20398534182613
"Dhrs11",2.20385602191127
"Ahr",2.20359829047075
"Sms",2.20355481994654
"Tmod4",2.20306167124201
"Rad1",2.20290377104455
"LOC128110372",2.20247703020313
"Maml1",2.20240129864659
"Echdc3",2.20211073676209
"Ehd4",2.20134356793953
"Vnn1",2.20065944192729
"Zfpl1",2.20044749103376
"Sirt1",2.20040989499516
"LOC128119318",2.20026243918061
"Bcl9l",2.20016578719243
"Slc6a6",2.20009402825871
"Mocs2",2.2000330059118
"LOC128094805",2.19953336217296
"Lin7c",2.19881479490862
"Prickle2",2.19862210480661
"Dele1",2.19861643033876
"Dnm1",2.19843823307382
"Rtl6",2.19833293943521
"Ptrh1",2.19779346495708
"Cct8",2.19774516921216
"Pum1",2.19762856229122
"Fh",2.19715814050729
"Kif21a",2.19701185168013
"Olfml2a",2.19697313255109
"Ldb2",2.19639570443772
"Cd37",2.19613864768654
"Nepro",2.19603788435433
"Prpf4b",2.19532459793282
"Map3k14",2.19520854776025
"LOC128111128",2.19470327801393
"Trip6",2.19404445577532
"Uap1l1",2.19294626946804
"Tp53i13",2.19293730749642
"Slc66a2",2.19263259290469
"Ubald2",2.19191520771925
"Atp8b4",2.19109898568261
"LOC128111820",2.19102089466543
"Slc19a3",2.19096736970549
"Nenf",2.19080189218791
"Chst2",2.1905136938922
"Cilp",2.19019322522664
"Atxn7",2.18979510086321
"CUNH10orf67",2.18964868244133
"Ubap2",2.18911200604203
"Trappc12",2.18889843985573
"LOC128119932",2.18823921676711
"Rgs17",2.18753819045911
"Pc",2.18714368244513
"Znf397",2.18708551153039
"Nopchap1",2.18603406131421
"Pak1ip1",2.1859671496854
"Usp42",2.1858140379156
"Cep95",2.18581282098789
"Sys1",2.18497545715845
"Adh1c",2.18440853107408
"Arfip1",2.18425416565488
"Ank3",2.18403818745957
"Matn3",2.18396287011804
"Sart1",2.1834348984271
"LOC128114008",2.18342920930157
"LOC128107669",2.18341833238498
"Acvrl1",2.18223298641762
"Mrps16",2.18168583018275
"Pgam5",2.18082456942125
"Thbd",2.17949595326209
"LOC128105247",2.17933228136494
"Gid4",2.17841102056066
"LOC128111949",2.17797054423385
"Phf20l1",2.17744120389033
"Wdr13",2.17692995741709
"LOC128112867",2.1768473881831
"Otc",2.17684042749332
"Ackr3",2.17644917095754
"Ripor2",2.17624685839964
"Rab10",2.17577269620464
"Inpp5a",2.17556971089744
"LOC128118744",2.17538607740546
"Hddc3",2.17537272942751
"LOC128099581",2.17515528357479
"Rpl28",2.17506632449974
"Txndc15",2.17455551563157
"Shisa6",2.17454096413932
"Fgf1",2.17438738876136
"LOC128122328",2.17397679093753
"Lvrn",2.17367159614188
"Armc1",2.173549606505
"Prkca",2.17276250770695
"Snap25",2.17200402739875
"Dnaja3",2.17186703056044
"Ccm2",2.17139526645763
"LOC128093940",2.17131866076846
"Dnai7",2.17109464624376
"Tsfm",2.17077045427543
"LOC128110975",2.17038315454841
"Mtbp",2.16964332440526
"Etv6",2.16951029079859
"Carmil1",2.16884926259461
"Rer1",2.16844435535278
"Tmem98",2.16714952212001
"Srp68",2.16598438264526
"Stk38",2.16485737720441
"Znf446",2.16482400003097
"LOC128107510",2.16414339382162
"Tigar",2.16390293819866
"Prss53",2.1638485342766
"Ube2q1",2.16370901500907
"Mki67",2.16368673250891
"Aldoa",2.16341559403794
"Lcmt1",2.1633059922457
"LOC128119167",2.16325818477606
"Sacs",2.16298550819906
"Grb2",2.16290145451294
"Jcad",2.16219897631552
"LOC128095687",2.16206376267053
"Cntn2",2.1613498933548
"Il17b",2.16108281974982
"Gse1",2.16105681829743
"Galnt6",2.16065624687815
"Ift25",2.16059511448208
"LOC128112623",2.16034438666108
"Hivep1",2.16026355488881
"Eif4ebp2",2.15974639869942
"Bves",2.15936967157899
"Mpg",2.15874850852357
"Msl3",2.15838421968516
"Uprt",2.15815149665285
"LOC128103592",2.15812492661126
"Camlg",2.15787259232932
"Hnrnpc",2.15785813650169
"Lzts1",2.15725085606091
"Ell2",2.15651181428364
"Poc1b",2.15647582405287
"Myo10",2.15645258865339
"Smcr8",2.15598546307811
"Nadsyn1",2.15573307985038
"R3hdm4",2.15552578055032
"LOC128107197",2.15549256261033
"Wscd1",2.15537931238085
"LOC128107676",2.15398645720939
"LOC128094423",2.15322957486721
"LOC128111875",2.15307934432067
"Cd59",2.15257908680576
"Pla2g7",2.15174549593345
"Heatr4",2.15125629201484
"Ccnd1",2.15090481530665
"Icam4",2.15080509547837
"Mapk7",2.15061212340111
"Lbhd1",2.15051008745452
"Fam107a",2.1503072458348
"Bcas2",2.14978717226939
"Col4a6",2.14968130488234
"Atxn7l3",2.14939964776054
"LOC128122705",2.14939301882557
"LOC128105599",2.14913968839566
"Ankrd13d",2.14884471465035
"LOC128113198",2.14870719335422
"Stxbp4",2.14867209222268
"Ska1",2.14780822550809
"Cep120",2.14702584370398
"Supt16h",2.14685877485503
"Slc8a1",2.14657283413049
"Sertad2",2.14634658788846
"Kitlg",2.14557107749769
"Cftr",2.14502921094386
"Kiaa1549",2.14410653400109
"Dipk2a",2.14352761584621
"Tpd52",2.14331400118176
"LOC128106188",2.14319307738125
"Spag8",2.14261857736343
"LOC128094422",2.14157077701521
"Tlcd2",2.14120340635765
"LOC128099592",2.14086331837234
"Ggn",2.14049330530632
"LOC128094074",2.1404878919138
"LOC128099386",2.1402519504583
"Cadm2",2.13987618055763
"Tomm70",2.13964674970165
"Mib2",2.13883069491326
"Cul2",2.13836197399744
"Rgs3",2.13767087055272
"Atf3",2.13724507210714
"LOC128112471",2.13702296137534
"Rtel1",2.13687719794931
"Rassf4",2.1365755493376
"LOC128100114",2.13545490405342
"LOC128101205",2.13512970669419
"Fam53a",2.13509099998245
"Znf536",2.13492117288004
"Sox13",2.13473367087489
"Zscan12",2.13454895995249
"Cdh3",2.13369611728749
"Map4",2.13317508503323
"Brd1",2.13285628127166
"Kif5b",2.13272441147545
"Bmpr1a",2.13248796081323
"Afmid",2.13238440440736
"Pkd2",2.13203577059699
"Zbtb2",2.1318578353334
"LOC128094625",2.13150752193411
"Rwdd3",2.13141291321564
"Ptp4a2",2.13082443333814
"Lyrm4",2.13042993597126
"Zgrf1",2.13006610735108
"LOC128103869",2.1293787679921
"LOC128112481",2.12879967975344
"LOC128104743",2.12855808631295
"Gsg1l",2.12838955249873
"Rrp1",2.12813792012247
"LOC128114248",2.12796064472965
"Was",2.12775586077231
"Rcan1",2.12751389318174
"LOC128094432",2.12740784911963
"LOC128119995",2.12673310611237
"Ninl",2.12658404888939
"Tle3",2.12646266565173
"Ccnj",2.12628433844549
"Ubtf",2.12623326916439
"Map2k6",2.1258404267477
"Mios",2.12523119155287
"Gnb4",2.12505560702077
