"Gene","PC1","PC2"
"Gas2l2",0.00430480334292613,-0.0143305362342273
"CUNH10orf53",0.00560785016704228,0.0143258055310864
"Smim20",-0.00484038032331994,0.0143256242650677
"LOC128112354",0.000716609970478668,0.0143038636421011
"LOC128105252",-0.00540021932477856,0.0143029892412422
"R3hcc1l",-0.00217861522647844,-0.0142950089550897
"LOC128107473",-0.00254919182624779,-0.0142943858581556
"Rasef",-0.00567810052812698,-0.0142917183693477
"LOC128094220",-0.00529713263581532,0.0142915494983933
"LOC128099652",0.00921661793609988,0.0142913933073877
"LOC128109517",0.000407763386307605,0.0142911677206525
"Trpm2",0.0115637577689845,0.0142880702947392
"Pdha1",-0.00127023797460093,-0.0142843871150454
"Idh3b",-0.0102554196279561,0.014272506093711
"LOC128110413",0.00803890347070851,0.0142711781346822
"LOC128113278",0.000804561630624044,-0.0142663119762811
"Abhd14b",-0.00475806675016325,0.0142660529945899
"Sln",-0.00473122625852167,-0.0142586462540618
"Nlrc5",0.00361739611757555,0.0142516583342633
"Pwwp3b",-0.00847770300021247,0.0142516254624199
"Heatr4",0.00286694570421298,0.0142490390768552
"Rplp1",-0.00832189038207083,-0.0142489252272397
"LOC128112984",-0.000837066426460665,-0.0142426977319358
"Cfap69",-0.00751689734698674,0.0142414190182294
"Sema4d",-0.000948837707147454,0.0142349070627448
"LOC128099247",-0.00655312161087747,0.014230450250059
"LOC128110367",0.00260429033631195,0.0142264337997519
"Nudt12",-0.0033829317021296,0.0142184037370256
"Tfip11",0.00179390189441664,0.0142165737244779
"Tnfaip2",0.0123393216842008,0.0142162228026967
"LOC128122387",-0.00212268074512844,0.014213075019353
"LOC128095241",-0.00227020304147452,0.0142118452989502
"Uevld",0.0120347527896467,-0.014206188510908
"Lysmd2",-0.00143723879256871,-0.0141990155447379
"LOC128118857",0.00242808608166801,0.0141965131948018
"S100a8",-0.00249125988220219,0.0141902910165459
"St7",-0.00112540091641141,-0.0141793031364198
"CUNH16orf74",-0.0004973229820685,0.0141761177799378
"LOC128106300",0.00452842761149558,0.0141760727673885
"LOC128104432",0.0148319682182121,0.0141707197813014
