"Gene","PC1","PC2"
"MYADM",-0.00542961676051635,-0.0110653926045793
"FAM155B",0.000788590970670397,0.0110640757386219
"HDGF",-0.00627278135521036,0.0110638044022256
"TRAPPC1",0.00437446143650212,-0.0110628487987326
"OFD1P1Y",0.00224750467480217,-0.0110623867855901
"SGO2",-0.00521705635959661,0.0110623490948505
"FURIN",-0.00542874493348807,-0.0110615086417073
"TTF1",0.00081661761986861,0.0110611056115555
"IKBKB",0.00405904609883738,-0.0110602762876558
"METTL1",0.00024481676272405,0.0110599900700148
"MLX",-0.00368690407051706,0.0110536231786187
"RP11-25K19.1",0.00796745188249262,-0.011052539134116
"DUSP15",-0.00164371589373294,-0.0110515633177654
"WRB",-0.000894155491280116,0.0110508599099535
"TRIM6",-0.00449904643874615,-0.0110500855532867
"ALYREF",0.00457043842618845,0.0110495301163079
"TXNDC17",0.000490437128509331,0.0110492407335571
"PNMA2",-0.00346065698824639,0.011048948824502
"FAM19A5",-0.0082672705679025,-0.0110476612074545
"NOL7",-0.00255853619755351,0.0110468943134793
"CCDC85B",0.00904518054306611,0.0110468175736819
"RPS24",-0.00612197296206623,0.0110458253887362
"NSUN7",-0.00308691361116383,-0.0110449898459454
"SQSTM1",0.00739214847306864,0.011044318800813
"SPTB",0.00721574308588389,-0.011044285101651
"HLA-B",-0.00609504685922345,-0.011043032524958
"ATR",0.00556120257856999,0.0110420172131019
"TGFB1I1",0.00601936419743089,-0.0110396590316456
"NCLN",0.00770813074711329,0.0110379160203289
"CA5BP1",0.00584905617080836,0.0110358653540212
"CCNDBP1",-0.0065592085701149,-0.0110354927330351
"ANKHD1",-0.000455224294865161,-0.0110343890738141
"TCEB2",5.90985315296007e-05,0.0110330884501151
"BRIX1",-0.00800421260810217,0.0110276354288866
"RP11-468E2.2",0.00493923397150865,-0.0110269617559728
"MTMR14",-0.00746166163365468,-0.0110261326664036
"KIAA1524",0.000253622623614895,0.0110256817996263
"FJX1",0.00709764576679843,0.0110255904781752
"ZNF343",-0.00402952385763076,0.0110248787629237
"C9orf114",0.00403111419671438,0.0110241556936554
"GRTP1",-0.00593984680601338,-0.0110217109876397
"RAET1E",-0.0011723726444667,0.0110184022611304
"MAGOHB",-0.00379360920599108,0.0110153124495249
"DLGAP5",0.00342437064755416,0.0110143407131572
"HNRNPAB",0.00907108881713552,0.011014238612889
"RP5-855D21.2",0.00127323358087668,-0.0110100279610539
"NUP43",0.00127623680122657,0.0110093890885165
"RP11-16E12.1",0.00104570450596369,-0.0110080520656353
"C14orf166",-0.00209726583504618,0.011007774923696
"ZDHHC3",0.007791657868107,0.0110040013447849
"TWISTNB",-0.00836690523921242,0.010997997484657
"PITHD1",0.00447917669134633,0.0109972402277087
"LDLRAD3",-0.0069884828312782,0.0109911864654084
"PDXDC2P",0.00701412993776993,-0.0109871974596238
"CHCHD10",0.00202878706338018,0.0109837161400973
"LYNX1",0.0034635916205178,-0.0109793784563593
"USP1",-0.0017511734874731,0.010978476505597
"DOCK7",-0.00671152077035638,0.010977603283384
"TIMM8A",0.00309375201633375,0.0109768074902542
"H2AFZP1",0.00136611071679078,0.0109754901537909
"GAPLINC",0.00151560604377106,-0.010974920309111
"AC092881.1",0.00129314510748325,-0.0109737680222635
"RPS6P16",0.00121995983606689,-0.0109737197940501
"CELF2",-0.00199529211960737,-0.0109727648565034
"TMX3",-0.00760847186355068,0.0109707272642477
"CTD-3157E16.1",-0.0018660258773534,-0.0109665193027387
"DYNLT3",0.00810046403510635,-0.0109649426452897
"RP11-352G18.2",0.00254061871030554,-0.0109647333617627
"TXK",-0.00633981318684445,-0.0109644938827347
"LMO1",-4.74210798035646e-05,-0.0109644733533655
"MYO7A",0.00410262866800468,-0.0109623471099371
"FRMPD2B",0.00250651716903883,-0.0109618683710935
"UBE2V2",-0.00818887866365813,0.0109600320781294
"RP3-402G11.26",0.00413030261193139,-0.0109582054388933
"RP11-74C1.2",0.00121164930075946,-0.0109580032786289
"EXOSC7",-0.00468967125462769,0.0109576381871182
"VPS37A",-0.0081057294360521,0.0109524130578752
"RP11-504I13.3",-0.0019484440659846,-0.0109508218089045
"RP11-798K3.2",0.00358010657791638,0.0109508044434255
"MOCOS",0.0070269165684654,0.0109506453514865
"TSSK3",-0.000180609042598707,-0.0109484846610396
"PAQR6",0.00774460842899942,-0.0109481947938515
"SLC25A15",-0.00226147857746996,0.0109474625329621
"HMGN2P3",0.00366948524243864,0.0109472809479681
"LRRC56",0.00427555413868532,-0.0109442883905243
"CPEB4",0.00151874381159516,-0.0109438182627909
"ZNF101P2",0.00444627791965708,-0.0109429432924927
"CENPBD1P1",-0.00719278344429135,0.0109425037641065
"MIR3681HG",0.000983279269881062,0.0109417553408496
"P4HTM",-0.00279896375804932,-0.0109416332610134
"MFAP5",0.00609363443532782,0.0109386613812257
"EEF2KMT",-0.0015392282287576,0.0109369108274764
"PSMC3",0.000112192026382087,0.010934818424798
"TMEM173",0.00386545840421709,-0.0109337510274557
"DOPEY2",0.00432082449874339,-0.0109329208011141
"CYP2S1",0.000121278789750257,-0.0109317430494466
"RP11-259N19.1",-0.0010595451509388,0.010931345591813
"SEPHS1",0.00643965110387785,0.0109293876120177
"SNRPD1",-0.00895364821430746,0.0109287822508801
"FOPNL",-0.00867123748483844,0.0109285681777128
"SUMF1",-0.00517382094875886,-0.0109284654895268
"BTC",0.00174745610435028,0.0109283307963441
"RAB40B",0.000553651955554301,-0.010926661696764
"CTSC",-0.00912395239154287,0.0109246075865426
"SCARNA18",-0.000337904964649329,-0.0109230136740601
"RPS3P6",-0.00170662777116943,-0.0109223430955832
"SMIM15",-0.00170949483488053,0.0109185342505042
"SLAMF9",0.00139594583031107,0.0109159603302299
"LINC00239",0.00247978195843764,0.0109127301182553
"IFI6",0.00353943919764923,-0.010910801900033
"AIG1",-0.00832117137621686,-0.0109098113156708
"TAF4",0.0017850613647095,0.0109095091177495
"BAHD1",0.00057993323527497,0.0109057981916446
"INCENP",0.0031395605905241,0.0109051625002949
"PALM",-0.00839141909372457,-0.0109044401522144
"OR10AC1",0.00414374740117354,0.0109042557237586
"MIR4324",-0.00281314184146093,-0.010903630524394
"RP11-104E19.1",0.000355739058011684,0.0109030572453296
"VDAC3",0.00531129211188903,0.0109022088938869
"UCHL3",0.000659076335713859,0.0108992826138942
"XPO6",0.0100944818687596,0.0108990644530311
"KCNQ3",0.00596381233054546,0.010897538957224
"DAPK2",-0.0044362951463509,-0.0108961865223405
"SMAP2",-0.00470151392060866,0.0108956712959139
"CDC20P1",0.00619142335952403,0.0108953639427952
"RP11-197K6.1",0.00228050012189058,-0.0108942847429898
"ASB18",0.00479666162840054,0.0108928868374535
"SLAIN2",0.000106607274587513,0.0108928470678609
"UNC5CL",-0.001109103276682,-0.0108920049202153
"B3GALNT1",-0.00429474106798569,-0.010891175860765
"RUNDC3A-AS1",0.00265593786869501,-0.0108875632482828
"NUF2",-0.0052341882378177,0.010887551829622
"AC145124.2",0.0021430298063723,-0.0108853575847181
"CFAP20",0.00197572019534179,0.0108826385487892
"SPTBN4",0.00208624455728949,-0.0108819634618259
"GSPT1",0.00670250247439445,0.0108804183092927
"RP11-549K20.1",-8.87075483684274e-05,-0.0108767930316105
"CEP170",0.0028014854308793,0.0108759734791725
"SUPT4H1P1",0.00371351059181063,-0.0108759184566657
"RTN4RL2",0.00478392829522931,-0.0108740241062099
"WDR74",-0.00118338822507023,0.0108737793621391
"LINC01483",-0.00173043166760511,-0.0108728360572233
"FAM161B",0.0040862743678081,-0.0108727310207103
"C14orf39",0.000962907098481696,-0.0108715845007377
"ITGB2-AS1",-0.00370714747392832,-0.0108714383651147
"ZC3H13",0.000299356063817276,0.0108699080117442
"EFCAB12",0.00330247858731309,-0.0108689317094497
"C17orf51",0.00787849234636476,0.0108689101694581
"RUFY2",0.0033809930423029,-0.0108685364103636
"MAN2C1",0.00741239472087395,-0.0108673124597604
"C10orf2",-0.00993316115675841,0.0108670383627194
"RP11-403B2.7",-0.00173295048023147,-0.0108665074919153
"RP11-748L13.2",0.00109329872227058,-0.0108663738060406
"PTDSS1",0.00931490176114307,0.0108654418203073
"TRMT2B-AS1",0.00278212909787437,-0.0108647263336592
"ETAA1",-0.00807624910628836,-0.0108624616725909
"SLC25A25-AS1",0.00491726257810679,-0.0108614658795163
"AGPAT4",0.00720197954444521,-0.0108604574615403
"ATG16L2",-0.00387877772346444,-0.0108601288879676
"SFRP4",0.00117719332513811,-0.0108577077454017
"MDH2",-0.00598775767804465,0.0108554970484447
"LINC00950",-0.00547127432017697,-0.0108544552402153
"SENP3",-0.00209599720530802,0.0108515481345002
"RP11-54O7.1",0.00457244849654927,-0.0108505906758375
"PDYN",0.00513786368346704,-0.0108505740310372
"PITPNM2",-0.000797014358755618,-0.0108469325038646
"MIEF1",-0.00544246814372978,0.0108442116241944
"SRCIN1",0.00124324690408539,-0.0108381041179925
"MVP",0.00751166298802725,-0.0108363025757265
"RP11-631N16.2",0.00889868377286635,-0.0108357913910376
"GPD1",-0.000221910009429997,-0.0108311504981847
"RP11-1100L3.8",-0.00098888541147684,-0.0108306611832108
"STK40",0.0012575338107018,0.0108296955804262
"TEFM",0.00242495521029034,0.0108278938182866
"ZNF445",0.00613923335838257,-0.0108278701816031
"CLDN3",0.00402694499680911,-0.010826538672013
"CTD-2024P10.2",0.004238532888961,-0.0108262322118906
"CR1L",0.00454530284906348,0.0108243316928385
"GALNT8",0.00252812525698505,0.0108239512228412
"RP11-326G21.1",0.000935151901594426,-0.0108225143872334
"RP11-1379J22.7",0.00515879158310551,-0.0108223606818461
"MPHOSPH10",-0.0074285233548466,0.0108213044969595
"PCSK4",-0.00151902512956527,-0.010817503181845
"AGFG2",-0.00643753354671445,-0.0108156440594963
"GRHPR",0.0070472271255862,-0.0108124028565388
"FTH1P7",0.000617498837376268,0.0108120956236692
"SPEN",0.00789550781475632,0.0108112865253396
"SF3B3",-0.00698454706248254,0.0108102588517225
"CTHRC1",-0.00174685316703481,-0.0108102458687503
"SNX15",0.00370416205563988,-0.0108101565791876
"VRK2",-0.00413077492174034,0.0108080159125019
"SNRPA1",-0.00713897863555459,0.0108058835322415
"IGLV1-51",0.00457152454269243,-0.0108022704683248
"SRGAP1",0.00821303927088152,-0.0108021517434364
"CCR4",0.00286102500875839,-0.0108007426959584
"MALSU1",-0.000671467711090173,0.0108006571660084
"GAL",0.00310600657171866,0.0108002417048996
"RP11-603B24.2",-0.00236469133468807,0.010799018964596
"ABCB5",-0.00258547363406191,-0.0107986352596321
"RP11-148O21.2",0.00517629491093991,-0.0107983283838038
"ATXN10",-0.00397214444079514,-0.0107977698603382
"CSPP1",-0.00172995352994607,0.0107975945796059
"SLK",0.00253147032360062,0.0107975686960526
"RP11-725G5.3",0.00139272321365918,-0.0107959516898021
"VEZF1",0.00110823199721929,-0.0107897196532795
"PRICKLE1",0.00821833027606568,-0.0107887100313604
"AC093375.1",-6.75160762149618e-05,-0.0107874211662207
"RPS11P1",0.00518754661192581,-0.0107826661337143
"KDM1A",-0.00100786812902702,0.0107818441767067
"AES",0.000860080655610827,-0.0107799645296459
"CHRNA5",-0.0048940234688029,0.0107795699531427
"EPB41",-0.00551607180076237,0.0107773032038002
"FAM149A",0.00514709798211854,-0.0107738395631973
"HNRNPA3P9",0.0046932059059767,-0.0107704036639546
"RP11-356M20.1",0.00495415165107838,-0.0107678714519335
"SCARNA22",0.000630329791218342,0.0107674769655683
"PLEKHO2",0.00128264962564728,0.0107646905164985
"DNMT1",0.00913046208883496,0.0107641757957216
"WDR5B",-0.00562976043685718,-0.010762643364506
"PHRF1",0.0060987375788689,0.0107605841450017
"TECPR1",0.00400681604595046,-0.0107605529947141
"DYNC1LI1",-0.0021110128686091,0.0107569484429879
"C5",-0.00827598059931673,-0.0107565432247715
"ANKMY1",-0.00273914543431487,-0.0107562906264228
"PTK7",-0.00622809024601283,-0.0107552618041388
"CHMP7",-0.00156482121828891,0.0107540155620776
"CDC14B",-0.00677816648496839,-0.0107539257587318
"ALOX12P2",0.00573058745086432,-0.010753637751256
"BCAR3",0.00400390323082665,0.0107532135663741
"TYRO3P",0.00205027106946681,0.0107503363679055
"CTD-2240E14.4",0.00164056854212606,-0.0107490351959792
"ABHD1",-0.00367921499459086,-0.0107472147401328
"ATXN1",-0.00445918450216217,-0.010746328529907
"ADM2",-0.0017470931618394,0.0107459643453457
"MTMR9LP",-0.00530238726880881,-0.0107459526373707
"RPL35A",-0.00734227001536327,0.0107452506164549
"H6PD",-0.0100947025296661,-0.0107424419101012
"CHD8",0.00246941978393054,0.0107408659163033
"ANAPC7",0.00707175804576697,0.010740809483457
"COX17",-0.000702398309462839,0.0107396832841551
"ETFDH",-0.0083064842042015,0.0107386468401344
"SPATA5",0.00374419271868453,0.0107382053919396
"RBM15",-0.00398093561515135,0.0107381650497048
"FAM222A",0.00757929455041184,0.010737884955526
"SNORD92",-0.000448614697327146,-0.0107351689045404
"DLAT",-0.00641473791831132,0.0107250230364564
"LINC00994",0.00195756183567005,-0.0107247120395539
"POLE2",-0.00503966571295006,0.0107240938593369
"DBP",-0.00746959452640691,-0.0107215060268013
"AKR1B1P1",0.000249158161993982,0.0107206559811944
"SNRNP25",0.00404199635270552,0.0107200825029602
"TCEA2",0.0015073353919974,-0.0107178623768373
"RP11-167N5.5",0.00368037873195941,-0.0107148783987891
"EPYC",-0.00085957574653938,-0.0107137491955457
"HMGN1",-0.00678989470338911,0.010712163927351
"LPP-AS2",0.0004804691988819,-0.0107112203159193
"RPS28",-0.0057837770214601,0.0107101883083935
"C9orf152",0.000451885989171443,-0.0107095940847622
"VANGL2",-0.00263818243706207,-0.0107077118230237
"VWA7",-0.00776674726095488,-0.0107074159341918
"HMGN5",-0.00329688318424296,0.010707328888744
"DUS3L",0.00531069929244826,0.0107071781284724
"RPL36",-0.00431379023257886,0.0107061159684496
"WDR82",-0.00353369520885365,0.010705938131875
"CTD-2267D19.4",-0.00140650504784881,-0.0107040019355334
"PQLC3",-0.0013621377291445,-0.0107022031685879
"STXBP5L",0.00153523288595062,-0.0107018714434508
"PPP1R14B",0.00621654288196996,0.0106969825127211
"ZBTB45P1",-0.000651091201304644,-0.0106958611620514
"RP11-617F23.1",-0.00346928832640813,-0.0106953146815402
"PDE10A",-0.00758111994448812,0.0106934590581164
"EIF5AL1",-0.00264244213953376,0.0106885592147863
"FTLP3",0.00171164360493959,0.0106879829623921
"PPM1F",0.00533966059262908,0.0106874697891234
"HSF4",0.00300941958974609,-0.0106871515719621
"TNIP3",0.00479534374838901,0.0106853640808692
"CCNL2",0.00603666695597888,-0.0106850856582776
"MAPRE1",0.00949260618926209,0.0106847198802501
"RBM20",-0.000269629066403006,-0.0106840217984752
"AC104088.1",0.00337575698425063,0.0106837643852371
"ACTL8",0.00679557751355689,0.0106831749120073
"CST2",0.00351337010878969,-0.0106822775396348
"RNU1-124P",0.00462524603828987,-0.0106819299748721
"RP11-958N24.1",0.0015058849320223,-0.0106805318579894
"RN7SL37P",-0.000995800377601649,-0.0106798802255631
"OR11N1P",0.00380993956962811,0.0106798095960637
"MIF4GD",0.00370647548351889,-0.010679449783535
"RPS26P52",0.00259824321510533,-0.0106742532406779
"BOD1L1",0.00913171668410484,-0.0106719707168848
"NDUFA6",-0.0039234479268823,0.0106663033516583
"FZD6",0.00366461544525039,-0.0106649043508357
"SMS",0.00962102088411088,0.0106636532191781
"TP63",-0.00831222661401033,-0.0106628029867841
"COLQ",-0.00164384679827417,-0.0106622996628588
"SNORA68",0.00494673308193088,-0.0106613021007439
"NBPF20",-0.00252445688627807,0.0106609628416641
"C1orf115",-0.00417869082320782,-0.0106609208650737
"RP11-541N10.3",0.000687411307915856,-0.0106605286373049
"MNT",0.00789487122291666,-0.0106597710389593
"NPIPB15",-0.000251869423131898,-0.0106590030300617
"SLC39A10",-0.00595772555991775,-0.010658809429891
"UBE2D3",-0.00287773184220434,0.0106583956510059
"RP5-1049G16.4",0.00251404007751347,-0.0106579535822341
"ADRM1",-0.00214899849042557,0.0106562152324341
"TAF3",0.00417475918874356,0.0106552570470056
"XPO4",0.00991938894692833,0.0106548170342334
"ZNF267",0.00459676649710873,0.0106544245536358
"KATNBL1P6",0.00329765614224614,-0.0106525630460107
"CHCHD4",-0.0101304172142488,0.010649784713138
"C15orf65",-0.00623075311265974,-0.0106476504140121
"SNRPB2",-0.00787533900214296,0.0106473524592646
"AGER",-0.00276899330100927,-0.0106467918167599
"ATF6B",-0.00677126348927365,-0.0106421736056097
"AC002539.1",0.00457901386366711,-0.0106410728037144
"IFNWP19",-0.00441372571320672,-0.0106401464970675
"LINC00996",-0.00152462365809347,-0.010638805708632
"ALKBH1",0.00353614916383865,0.0106372065781415
"CDK5RAP3",0.00849699597486327,-0.0106369109262695
"ADGRE2",-0.00342519824041908,0.0106362837086528
"AC015923.1",0.00468766245975761,-0.0106358699785962
"AC073410.1",-0.00189068133764421,-0.0106321403153789
"AQR",-0.00631433881942524,0.0106305169089964
"LINC01363",0.000418653257447559,0.0106296855678658
"SSBP1",-0.00995310108806362,0.0106274618934541
"GSTM2P1",0.000417089734089953,0.0106263352095092
"RP11-118E18.1",0.000416765824900714,0.010625640675118
"SMARCD3",-0.00209865363595871,-0.0106250293622225
"SELT",-0.00295511307735549,0.0106246064540652
"AC009120.10",0.000416041029282772,0.010624085986162
"WIPF1",0.00407209235856757,-0.0106235840135323
"RN7SKP151",0.000414256969925352,0.0106202558547775
"KIF7",-0.00105140887517575,-0.010618713335488
"NNT",-0.00791909393480005,-0.0106176944105858
"SNRPG",-0.00794285493734746,0.0106165193286147
"IDO1",-0.00128730377251821,-0.0106161597689767
"RP3-477O4.14",0.00256552741433562,0.0106155998986299
"VCP",0.00813104963728994,0.0106153443520416
"C12orf29",-0.00490035585622494,0.0106105210484701
"AC000124.1",0.00379855488796212,0.0106074171051055
"ZFP90",-0.00565314278499004,-0.0106073698075535
"RP11-158L12.4",0.00198935967119351,-0.0106050740120035
"PBDC1",0.00869717262565778,0.0106049599131172
"PPP2R1B",-0.00396847611650971,0.0106028243775592
"HDHD2",0.00519534376554821,0.0106020440813808
"GTF2IP20",-0.00251442970181297,-0.0105996936329851
"RECQL5",-0.000423663341445159,-0.0105980053505416
"ALDH4A1",-0.00763458628751543,-0.010597243265523
"RP11-406D1.2",0.0038069711394086,0.0105970274734258
"ACY3",-0.0026100613418642,-0.0105957100290964
"DNTTIP2",-0.000756292090223575,0.0105945471510158
"PRR5L",0.00405668808206142,-0.0105914976157855
"DDI2",-0.00542851460685127,0.0105891951308311
"SLC16A4",-0.0105210705036957,-0.010587944986182
"UNG",0.00358155690386018,0.0105862066627632
"RP11-317B17.4",0.0036390416553192,-0.0105849389152476
"NFE2L3",-0.00684192900093929,0.0105847968834653
"PAPPA2",0.00156320018821582,0.0105838977655596
"SLC12A9",0.00535479565465376,-0.0105817294504581
"ZW10",0.00639313132100214,0.0105808114055923
"MEN1",0.00647870672363923,0.0105787032729604
"PDP2",0.000298409517943826,0.010577804007025
"SYTL5",0.00923411919201313,-0.0105771715732562
"UBA2",-0.00948789124904853,0.0105767873267265
"RBFOX3",-0.00630322863397402,-0.01057629671021
"RP1-20N2.8",0.000107987494383935,-0.0105731639604317
"TNFSF15",0.00468447042791702,-0.0105717646671225
"AC091729.9",-0.00175847767512089,-0.0105715036867552
"RP11-249L21.4",0.00268184338075362,-0.0105710185963222
"RIN1",0.00300235761407789,0.0105709862089618
"PLIN4",-0.0057878886239041,0.0105690497896086
"MIXL1",-0.000610829883886148,-0.0105677446931014
"CCDC51",-0.00735998013843563,0.0105670259395163
"CMTM1",0.00146181911671367,0.0105658876745922
"KMT2D",-0.00179898516304489,0.0105658270005366
"CACTIN",-0.000748627121914327,0.0105656209594872
"CENPW",-0.00203302076934939,0.0105619383170591
"ZNF331",0.00121609705023739,-0.0105612372121441
"TOR4A",0.00696476455575811,0.0105594477961625
"ZMYM3",-0.00568375427523421,-0.0105571279491035
"SUB1",-0.00737556959462131,0.0105563671256226
"STXBP2",-0.00114210842665859,-0.0105556663098867
"CIAO1",-0.00793903425923759,0.0105551895157029
"LDHA",-0.00858351064879465,0.0105533800800111
"ATG3",0.00610713925297423,0.0105520218604832
"SEPT7",0.00377575606298938,0.0105516207139661
"SALL4",-0.00096755831175306,-0.0105513729821929
"RP11-1109F11.3",0.00437303208726414,-0.0105479562095268
"TTL",0.0061717520074078,0.0105461615612486
"RPGRIP1L",-0.00350416603936911,0.0105442316211716
"HIC2",0.000641115611468808,0.0105438081723968
"BUD31",-0.00721675971451829,0.0105435991955196
"CTD-2587H19.3",0.00143150434028277,0.0105434357502874
"IFIH1",-0.000823945024571901,-0.0105433556857661
"AC092641.2",0.00207908887811188,0.0105423977594487
"NECTIN3",0.00919007485229404,-0.010541305033869
"NAMPT",-0.00851225052204193,0.0105391225890891
"SCARF2",-0.00563081837353176,-0.0105383475421667
"ARSG",-0.00368715660351085,-0.0105375190745449
"RECQL",0.00269910248282239,0.0105365777718025
"RMI1",0.00617107902293878,0.0105343641202464
"DOCK9",0.00293182369207311,-0.0105339554230204
"CTNNA2",-0.00761466360134194,-0.0105338063793229
"AC116366.5",0.000809884870205113,0.0105336755981651
"CDC37",0.00840979083615536,0.0105328453333834
"SSPO",0.00526214615201721,-0.0105326987971872
"HS6ST2",-0.000778989826280746,0.0105311759061801
"TSC2",-0.00442565064099504,-0.0105272719685433
"TPM3",0.00920374505427937,0.0105260164074544
"RP11-180P8.1",0.000578400418472474,-0.0105244221083067
"CYS1",-0.00440823611163392,-0.0105223813144428
"CTD-2587H24.5",0.000306575561045677,0.0105207346204518
"NSUN5",0.0025687072036521,0.0105198288203991
"BMS1P1",0.00477718994905179,-0.0105188799973257
"ISLR",-0.00572856331673919,-0.0105178767221245
"PSMA1",-0.00280328182499338,0.0105175139613754
"RP11-854K16.4",0.000869067403168574,-0.0105172887224781
"RP11-147G7.3",0.00042573977590746,0.0105164831382897
"PSMC1P4",0.000424886333711798,0.0105146227754026
"RNF148",0.000424856139757493,0.0105145569380852
"TRBV12-4",0.00155282423782775,0.0105126862852761
"NIN",-0.00569136787457653,0.0105117155374022
"TBL1X",-0.00913296469340934,0.0105101918271126
"CCM2L",0.00401985698845678,0.0105096608048064
"GSK3A",0.00246428178653653,0.0105082384442378
"RNF144A",-0.00354954959175823,-0.0105080687567658
"CAPN15",0.00330932181768142,0.0105073398850104
"SNAPC1",-0.0096861952323488,0.0105069531299737
"TSPAN7",-0.00175546852549758,-0.0105065949890549
"MT1B",0.000420994934275383,0.0105061266840991
"RRN3P2",-0.00250641223683865,-0.0105046734761886
"CADM1",-0.00161863455136848,-0.0105035143219031
"HSPA9",-0.010570053970928,0.0105030392949596
"RTCA",0.00523570783487233,0.0105018335457708
"ORC6",0.00587862198735001,0.0105014892406561
"SESN2",0.0020207601823502,0.0105014505523493
"MRPL58",-0.00307586250868785,0.0105011692452572
"GPX1",-0.00713507741829705,0.0104964433712062
"GPHN",-0.00415918233324275,0.0104948011093574
"PDSS1P1",0.000856048368920822,-0.0104926616474303
"CTD-2047H16.4",0.00232576002912463,-0.0104920431413941
"ZNF282",-0.00412379038099844,0.0104895349079718
"FAM189B",-0.00258747787696271,0.0104891650329532
"DLL3",-0.00414435158959722,0.0104891132634526
"ABHD14B",-0.00190976809579342,-0.010488709418838
"PPY",0.000853944187535367,-0.0104886660018666
"DHX30",-0.00866547549579431,0.010488359332713
"AC005559.3",7.76160346221966e-05,0.0104879895993763
"MFAP2",-0.00366287507129902,-0.01048693778105
"RP11-103J8.2",0.00380599905484448,0.0104854868109918
"PANX1",0.00648348909955499,0.0104851143156043
"TMUB2",-0.00425333686321869,-0.0104847276353578
"ETS1",-0.0022572632027398,0.0104830282098703
"PLPP6",-0.00181429079370842,-0.0104822078275051
"DFNB59",0.00314945026966436,-0.010481347748495
"NPEPL1",0.00376357567183086,-0.0104795810299845
"EVI5L",0.0035138219513545,-0.0104787952912927
"RCCD1",0.00259336146063019,-0.0104787005397669
"GGT7",-0.00505756693940468,-0.0104781644753814
"MARC2",0.00701720645733239,-0.010475059018169
"ZNF770",0.00415253711056893,0.0104737558450321
"AHSA2",0.00833396002559884,-0.0104731613574931
"RP11-567M16.1",0.00413051932130724,0.0104709403142246
"PCSK1N",0.00370010921204161,-0.0104698143652797
"RP11-439M15.1",-0.00278021228199281,-0.0104685313071531
"AC079781.8",0.0014440506426004,0.0104663387593526
"SLC25A13",0.000434871705809656,0.0104640729699094
"PCMTD2",-0.00864374645310867,-0.0104630482405504
"CAMK2N1",-0.00744686851670707,-0.0104630285055231
"NLE1",-0.00658884417330128,0.0104610278162296
"RP11-718O11.1",0.000816247663754603,-0.0104609881665504
"BZW2",-0.00717025209227772,0.010459391166782
"AC069394.1",0.00466083762224714,-0.0104566688803285
"CISD3",0.00517011796230751,0.0104555299076405
"R3HCC1",0.00376207152607599,0.0104534288158334
"DYDC2",-0.000909622816236709,0.0104507629388944
"CELF5",-0.000340937356882515,-0.0104493028501656
"ARF5",-0.0019694395368591,-0.0104484164973367
"ZSWIM4",-0.00698174390076511,-0.0104421485998063
"NPM1P39",1.10545070575551e-05,0.0104415578779234
"GSDMC",-0.00122363891443431,-0.0104399220500308
"TCTN2",-0.00280290848605448,-0.010436833258452
"CHGB",-0.00811957948096668,-0.0104361619733487
"PROSER2",0.00626519703420085,0.0104280342166354
"KB-1460A1.2",0.00113507906876688,-0.0104273691048737
"PAXIP1-AS2",0.00713684841373036,-0.0104269655013429
"ENO1",-0.00153218194294773,0.0104230520995734
"CYP1B1",-0.00813044729087895,0.0104209122121885
"CNOT6LP1",-0.000133681212368683,0.0104192595695912
"PPM1M",0.002401587682544,-0.010418450528976
"RP5-882C2.2",0.00739593914317961,-0.010417603781587
"CAPN1",0.00900378713815684,-0.0104169116386311
"SLMAP",-0.00536054158750725,0.0104148116504974
"LHPP",-0.00686932136384032,-0.0104095399001543
"FUT6",-0.00132614605258725,-0.0104084331406976
"MAP2K2",0.00607075883536247,0.0104082388243141
"RRS1-AS1",0.00060875710548108,-0.0104078005015745
"FTSJ3",0.00991173166972992,0.0104074762151091
"SETP8",0.00365415777181865,0.0104021080171638
"MIEF2",0.00289531638865597,-0.0104009499669472
"MLLT11",-0.00349646030826445,0.0103998670428629
"TBC1D8",-0.00801406000474877,-0.0103962013861769
"TUG1",0.00998168384356351,-0.0103961760738815
"TUBA1C",0.0101324695108141,0.0103953875096374
"HNRNPA1P5",0.00384856049886373,0.0103888421145081
"MASTL",0.00295632654078425,0.0103872391222605
"CTC-232P5.3",-0.000395295532272847,0.0103862037955708
"LINC01547",0.000886636425819742,-0.0103835460094217
"SVBP",-0.00430011180769799,-0.0103809355983242
"ABC7-42404400C24.1",-0.00837799819734241,-0.0103800131727324
"RP11-514P8.8",0.000432092241513978,-0.010377732359357
"VAV3",-0.00175744340370651,-0.0103773533407824
"CTC-524C5.2",0.00119245213922669,-0.0103771884628505
"FSCN1P1",0.00311197374151444,-0.0103762540051676
"MGAT4B",0.0091968639264816,0.0103753995900241
"TMTC1",-0.000981107010131341,0.0103728700279997
"GXYLT1P4",0.000428664287733599,-0.010371874874328
"DOK4",-0.00982767607198874,-0.0103694319469373
"PI3",-0.00273737020990415,0.0103681386195311
"TBCA",-0.0100623186455624,0.0103676325277867
"C10orf10",-0.00683713893486073,-0.0103663498416619
"SSSCA1",0.00333458549204993,0.010365985375139
"COL5A1",0.0073835811222948,-0.0103658946466981
"MARCH8",-0.00915068245891061,-0.0103655062587693
"RP11-154J22.1",0.00307570860642362,-0.0103654160106514
"PDCD2",-0.00345515327887545,0.0103649623934225
"CCNB2",0.00193042928838108,0.0103630538806069
"SKA1",0.00680077445722996,0.0103612674040377
